"","SubRegion","Month","Year","Microcystis","Secchi","DissNitrateNitrite","DissAmmonia","pH","Chl","Conductivity","Temperature","DissolvedOxygen","TurbidityNTU","TKN","TON","Salinity","DissOrthophos","TotPhos"
"2376","Suisun Marsh",10,2020,1,70.6,0.287666666666667,0.232,7.69,4.18,15496.2,20.496,7.45,13.5,0.39,NA,9.04001243350707,0.0783333333333333,0.099
"2377","Suisun Marsh",10,2021,1,37.8,0.233666666666667,0.106666666666667,7.645,2.96,13126,17.712,8.11,30.2333333333333,0.352,NA,7.56420773260034,0.0873333333333333,0.099
"2378","Suisun Marsh",10,2022,1,31.4,0.277,0.098,7.75,1.865,15408.6,19.34,7.515,24.0666666666667,0.366,NA,8.99443216772982,0.0635,0.098
"2379","Suisun Marsh",11,2017,1,41.2,0.4,0.18,7.535,1.355,12299.2,15.466,8.225,34.6333333333333,0.5,NA,7.04744055194331,0.08,0.105
"2380","Suisun Marsh",11,2018,1,53.8,0.4275,0.1995,7.51,1.46,12415.4,16.022,7.5,14.4,0.645,NA,7.13463450533539,0.0885,0.127
"2381","Suisun Marsh",11,2019,1,34.4,1.1,0.17,7.45,5.83,8583.4,15.188,7.965,24.6333333333333,0.54,NA,4.79436398494728,0.02,0.081
"2382","Suisun Marsh",11,2020,1,58.6,0.275,0.163,7.53,1.32,12298.4,15.806,7.97,10.7333333333333,0.55,NA,7.03966641414484,0.0685,0.1095
"2383","Suisun Marsh",11,2021,1,27,0.4435,0.269,7.445,1.46,8038.8,16.068,7.58,46.4,0.797,NA,4.50341547128824,0.0735,0.154
"2384","Suisun Marsh",11,2022,1,37.8,0.2505,0.1415,7.635,1.54,13432,13.896,8.795,34.5666666666667,0.475,NA,7.75803258171759,0.06,0.107
"2385","Suisun Marsh",12,2017,1,36,0.5125,0.3075,7.58,1.5875,12228.2,11.254,8.79,35.6333333333333,0.7,NA,7.00424555919155,0.085,0.115
"2386","Suisun Marsh",12,2018,1,41.5,0.5375,0.2155,7.445,2.93,11206.8,11.856,8.66,27.15,0.583,NA,6.39148716614847,0.079,0.115
"2387","Suisun Marsh",12,2019,1,39.4,0.533333333333333,0.273333333333333,7.57,2.57333333333333,9764,11.756,8.59,38.9,0.545,NA,5.51452165009948,0.157,0.097
"2388","Suisun Marsh",12,2020,1,60.3333333333333,0.53,0.38,NA,2,10306.6666666667,11.6,NA,19.5333333333333,NA,NA,5.81942098342168,0.06,NA
"2389","Suisun Marsh",12,2021,1,27.2,0.6135,0.1935,7.625,0.885,10876.2,12.088,9.335,37.7,0.7605,NA,6.16599863808947,0.0735,0.1365
"2390","Suisun Marsh",12,2022,1,45.2,0.334,0.1585,7.595,1.075,12999.8,10.02,9.99,19.3,0.477,NA,7.48894728572901,0.052,0.1165
"2391","Upper Mokelumne River",9,2019,1,156,0.0746,0.042,NA,1.12,124.5,20.4,NA,4,NA,NA,0.0579470602867235,0.031,NA
"2392","Upper Mokelumne River",10,2018,1,188.5,0.225,0.43,7.5,1.3,122.8,16.68,8.7,3.3,NA,NA,0.0571324064685843,0.0776666666666667,NA
"2393","Upper Mokelumne River",10,2020,1,194,0.176,0.14,NA,0.5,118.5,19.55,NA,2.25,NA,NA,0.0550735708012947,0.073,NA
"2394","Upper Mokelumne River",10,2021,1,214,0.16,0.04,NA,1.4,123,15.45,NA,11.2,NA,NA,0.057229057830774,0.032,NA
"2395","Upper Sacramento River Ship Channel",6,2020,4,37.6666666666667,0.08,0.02,NA,3.4,608,24.0666666666667,NA,33.7666666666667,NA,NA,0.296833587851475,0.124,NA
"2396","Upper Sacramento River Ship Channel",6,2022,1,33,0.01,0.04,NA,4.5,913.166666666667,22.6666666666667,NA,28.3,NA,NA,0.448692204971332,0.102,NA
"2397","Upper Sacramento River Ship Channel",7,2021,1.33333333333333,35.1666666666667,0.08,0.03,NA,6.1,828.666666666667,22.9666666666667,NA,35.9833333333333,NA,NA,0.405863957001537,0.114,NA
"2398","Upper Sacramento River Ship Channel",7,2022,1,37.1666666666667,0.05,0.04,NA,4.5,881.666666666667,22.9666666666667,NA,44.2833333333333,NA,NA,0.432982890470353,0.129,NA
"2399","Upper Sacramento River Ship Channel",8,2020,1,41.25,0.074,0.03,NA,4.9,807.5,23.35,NA,37.95,NA,NA,0.395134867091006,0.129,NA
"2400","Upper Sacramento River Ship Channel",8,2021,1,36.3333333333333,0.06,0.04,NA,4.7,813.833333333333,22.1666666666667,NA,44.3166666666667,NA,NA,0.398201962712603,0.132,NA
"2401","Upper Sacramento River Ship Channel",8,2022,1,41.3333333333333,0.06,0.04,NA,NA,812.333333333333,23.3833333333333,NA,35.1166666666667,NA,NA,0.397957308070873,0.128,NA
"2402","Upper Sacramento River Ship Channel",9,2020,1,36.6666666666667,0.115,0.01,NA,8.2,775,21.8333333333333,NA,39.3,NA,NA,0.378988270006081,0.12,NA
"2403","Upper Sacramento River Ship Channel",9,2021,1,38,0.04,0.038,NA,6.6,837.333333333333,26.3,NA,27.5333333333333,NA,NA,0.41022501874457,0.1138,NA
"2404","Upper Sacramento River Ship Channel",10,2020,1,36,0.14,0.04,NA,5.6,849,20.5666666666667,NA,37.1666666666667,NA,NA,0.416032830037052,0.144,NA
"2405","Upper Sacramento River Ship Channel",11,2020,1,49.6666666666667,0.18,0.04,NA,3,809.666666666667,14.1666666666667,NA,37.0666666666667,NA,NA,0.396180666654966,0.14,NA
"2406","Upper Sacramento River Ship Channel",11,2021,1,24.6666666666667,0.09,0.04,NA,4.2,651.333333333333,15.4333333333333,NA,19.2,NA,NA,0.316350332365971,0.119,NA
"2407","Upper Sacramento River Ship Channel",12,2020,1,38.6666666666667,0.23,0.02,NA,2.3,788.333333333333,10.5666666666667,NA,63.0333333333333,NA,NA,0.385560829923601,0.14,NA
"2408","Victoria Canal",1,2017,1,NA,0.52,0.07,7.43,0.968333333333333,289.1,9.33285714285714,9.68833333333333,26.554,0.6,NA,0.137124858240129,0.05,0.07
"2409","Victoria Canal",1,2018,1,NA,0.845,0.0625,7.682,1.074,453.22,9.898,10.012,NA,0.525,NA,0.217329365454753,0.0825,0.09
"2410","Victoria Canal",1,2019,1,180,0.9,0.09,7.735,1.0225,621.25,8.5425,10.42,NA,0.5,NA,0.300729059462802,0.07,0.07
"2411","Victoria Canal",1,2020,1,NA,0.7,0.25,7.58,1.13166666666667,402.96,9.686,10.2325,NA,0.36,NA,0.192610219957569,0.06,NA
"2412","Victoria Canal",1,2022,1,150,1.36,0.069,7.44,0.5,634,8.86,10.09,NA,0.575,NA,0.307060225201988,0.09,0.104
"2413","Victoria Canal",2,2017,1,NA,1.56,0.11,7.42,0.71,313.55,11.97,8.445,15.2,1.1,NA,0.149033886043903,0.13,0.13
"2414","Victoria Canal",2,2018,1,NA,0.87,0.03,7.61666666666667,0.783333333333333,416.9,11.87,10.15,NA,0.633333333333333,NA,0.199457930078085,0.08,0.0833333333333333
"2415","Victoria Canal",2,2019,1,NA,1.25,0.063,7.64,1.33,560.4,11.29,9.2675,NA,0.7,NA,0.271126072920881,0.1,0.112
"2416","Victoria Canal",2,2020,1,NA,0.67,0.25,7.815,1.4125,380.475,9.9575,11.1075,NA,0.36,NA,0.181590178057576,0.048,0.12
"2417","Victoria Canal",2,2022,1,160,0.865,0.05,7.71,0.795,425,10.29,11.46,NA,0.453,NA,0.203415381744083,0.078,0.082
"2418","Victoria Canal",3,2017,1,50.5,0.24,0.03,7.01,3.82333333333333,172.94,13.2433333333333,9.65666666666667,22.2,0.3,NA,0.0811595707989663,0.08,0.1
"2419","Victoria Canal",3,2018,1,186,0.8375,0.035,7.7925,1.5075,441.483333333333,12.8783333333333,10.51,NA,0.6,NA,0.211539588527683,0.075,0.085
"2420","Victoria Canal",3,2019,1,145,0.438,0.05,7.5325,1.5725,241.616666666667,12.3266666666667,9.975,NA,0.377,NA,0.114307716491013,0.081,0.08
"2421","Victoria Canal",3,2020,1,NA,0.57,0.25,7.6625,1.1325,413.925,14.79175,9.605,NA,0.35,NA,0.197978773936607,0.072,0.1
"2422","Victoria Canal",3,2021,1,200,1.12,0.05,7.725,1.555,558.8,13.2398,10.3625,NA,0.536,NA,0.269648104671682,0.099,0.091
"2423","Victoria Canal",3,2022,1,179,0.741,0.05,7.75,1.105,396.5,14.28,10.18,NA,0.577,NA,0.189548372456749,0.068,0.071
"2424","Victoria Canal",4,2017,1,77,0.3,0.03,7.73666666666667,3.55333333333333,146.4,14.862,9.40666666666667,NA,0.4,NA,0.0684357977033687,0.08,0.09
"2425","Victoria Canal",4,2018,1,96,0.555,0.04,7.5775,1.66,315.64,17.1792,9.055,NA,0.55,NA,0.150037470248144,0.0875,0.1025
"2426","Victoria Canal",4,2019,1,140.5,0.28,0.05,7.395,0.9325,198.433333333333,16.3788333333333,9.525,NA,0.3,NA,0.0933835850165861,0.055,0.08
"2427","Victoria Canal",4,2021,1,160,0.849,0.04,7.796,7.628,562.571428571429,17.372,8.94,NA,0.648,NA,0.271466674553063,0.081,0.086
"2428","Victoria Canal",4,2022,1,154,0.5705,0.05,7.75,1.34,400.333333333333,17.54,8.88,NA,0.513,NA,0.191371449886507,0.081,0.078
"2429","Victoria Canal",5,2017,1,59.5,0.16,0.02,7.62,2.71666666666667,168.14,18.208,8.70666666666667,NA,0.3,NA,0.0789139611282493,0.06,0.07
"2430","Victoria Canal",5,2018,1,93.5,0.373333333333333,0.03,7.66142857142857,1.5075,324.133333333333,19.6733333333333,8.59428571428571,NA,0.466666666666667,NA,0.15419115983937,0.0983333333333333,0.106666666666667
"2431","Victoria Canal",5,2019,1,75,0.308,0.05,7.54,1.04,149.633333333333,16.2333333333333,8.95,NA,0.2,NA,0.0699865359406874,0.07,0.08
"2432","Victoria Canal",5,2021,1,192,0.461,0.05,7.785,0.9675,502.583333333333,19.6941666666667,8.53,NA,0.493,NA,0.241669723910406,0.091,0.098
"2433","Victoria Canal",5,2022,1.25,132,0.275,0.05,7.6,1.3225,344,20.2675,8.24,NA,0.403,NA,0.163790227807707,0.079,0.092
"2434","Victoria Canal",6,2008,1.66666666666667,60.4,1.14,0.09,7.71333333333333,2.366,487.8125,22.725,7.36666666666667,9.8,NA,NA,0.234566839413163,0.08,NA
"2435","Victoria Canal",6,2009,2,75.6,0.41,0.04,7.7275,2.244,377.733333333333,22.9888888888889,7.915,6.32,NA,NA,0.18040473856674,0.08,NA
"2436","Victoria Canal",6,2010,1,115.25,0.66,0.08,7.705,1.81666666666667,241.6,22.3333333333333,7.83,9.67,NA,NA,0.114183437607041,0.06,NA
"2437","Victoria Canal",6,2017,1,66,0.28,0.06,7.30666666666667,1.325,205.9,22.668,7.59166666666667,11.25,0.5,NA,0.0970570400472006,0.09,0.11
"2438","Victoria Canal",6,2018,2.28571428571429,93,0.27,0.07,7.555,2.44,277.911111111111,23.3211111111111,7.565,5.85,0.4,NA,0.131706915376764,0.095,0.105
"2439","Victoria Canal",6,2019,1,88.5,0.248,0.05,7.2725,1.88,146.35,22.675,7.525,9.85,0.3,NA,0.0684127299281457,0.075,0.08
"2440","Victoria Canal",6,2020,2.5,120.571428571429,0.255,0.05,7.4725,2.4725,324.8375,23.86375,7.085,5.9,0.5,NA,0.154479619771854,0.097,0.105
"2441","Victoria Canal",6,2021,2.5,112.6,0.192,0.064,7.5,2.15,609.555555555556,23.5863333333333,7.26,4.45,0.35,NA,0.294911568025067,0.089,0.089
"2442","Victoria Canal",6,2022,2,134.5,0.2305,0.05,7.36,1.8925,441.8,23.666,7.48,4,0.435,NA,0.211713387143165,0.101,0.118
"2443","Victoria Canal",7,2008,3,78,0.58,0.06,7.74333333333333,3.1125,1175.1,24.5,7.58333333333333,9.5,NA,NA,0.613330917226955,0.08,NA
"2444","Victoria Canal",7,2009,3,100,0.435,0.14,7.8125,2.45,282.616666666667,24.7,8.305,7.1975,NA,NA,0.134221663779162,0.075,NA
"2445","Victoria Canal",7,2010,2,143.666666666667,0.5,0.1,7.595,2.134,194.857142857143,24.1714285714286,7.3525,6.12833333333333,NA,NA,0.0916725802952188,0.05,NA
"2446","Victoria Canal",7,2017,1,71.6666666666667,0.14,0.05,7.28333333333333,2.78666666666667,141.833333333333,25.1283333333333,6.71666666666667,11.25,0.4,NA,0.0662474217422517,0.09,0.12
"2447","Victoria Canal",7,2018,3.42857142857143,129,0.145,0.03,7.71583333333333,5.44285714285714,236.426666666667,25.504,7.68,4.9,0.35,NA,0.111668978727842,0.0755,0.095
"2448","Victoria Canal",7,2019,1.88888888888889,85.6666666666667,0.131,0.05,7.42285714285714,1.99,179.24,23.956,7.32857142857143,6.85,0.288,NA,0.0841849099106736,0.074,0.083
"2449","Victoria Canal",7,2020,3.83333333333333,108,0.1195,0.03,7.7,6.792,278.9,24.5525,7.506,5.6,0.4,NA,0.132188722107024,0.091,0.104
"2450","Victoria Canal",7,2021,2.83333333333333,98.2,0.107,0.05,7.3725,7.4875,677.142857142857,25.3152857142857,6.2125,6.3,0.517,NA,0.328701453969519,0.129,0.153
"2451","Victoria Canal",7,2022,3,139.5,0.102,0.05,7.59,3.325,575.333333333333,25.91,6.81,4.25,0.346,NA,0.277781301825695,0.096,0.109
"2452","Victoria Canal",8,2007,2,92.5,1,0.203333333333333,NA,2.666,543.5,23.2,NA,NA,NA,NA,0.262044823752297,0.05,NA
"2453","Victoria Canal",8,2008,5,112,0.325,0.07,7.705,1.6575,374.166666666667,24.7333333333333,7.4,6.365,NA,NA,0.178720167123753,0.08,NA
"2454","Victoria Canal",8,2009,2.5,145,0.14,0.05,7.485,2.384,419.716666666667,24.2833333333333,7.795,8.005,NA,NA,0.201474436945994,0.04,NA
"2455","Victoria Canal",8,2010,2,159,0.3,0.055,7.77,1.71,247.275,22.65,7.89,4.015,NA,NA,0.116939561460006,0.04,NA
"2456","Victoria Canal",8,2017,1.33333333333333,100.5,0.19,0.03,7.3125,2.6225,188.816666666667,24.91,6.8525,12.05,0.4,NA,0.0887662874632954,0.09,0.09
"2457","Victoria Canal",8,2018,3.16666666666667,139,0.109333333333333,0.0336666666666667,7.854,4.53666666666667,299.485714285714,23.7514285714286,7.564,5.75,0.3,NA,0.142279890986951,0.07,0.07
"2458","Victoria Canal",8,2019,2.33333333333333,117.666666666667,0.146,0.05,7.5325,2.5625,199.083333333333,25.03,7.16,7.75,0.32,NA,0.0936970686430788,0.079,0.086
"2459","Victoria Canal",8,2020,3.16666666666667,84.4,0.05,0.05,7.8175,7.1075,365.416666666667,24.9066666666667,7.32,5.35,0.4,NA,0.174351975234298,0.05,0.09
"2460","Victoria Canal",8,2021,2.33333333333333,121,0.172,0.05,7.125,5.2075,636.333333333333,25.4051666666667,5.7275,6.65,0.501,NA,0.308253411561589,0.111,0.137
"2461","Victoria Canal",8,2022,2.16666666666667,104.5,0.08,0.05,7.64,2.655,447.333333333333,24.86,7.01,6.5,0.276,NA,0.214417792316307,0.073,0.085
"2462","Victoria Canal",9,2017,2,NA,0.29,0.03,7.565,4.1375,201.75,23.2025,7.34,NA,0.3,NA,0.0949752279173033,0.085,0.085
"2463","Victoria Canal",9,2018,2.25,NA,0.12,0.03,7.88,2.87,502.7,21.37775,8.2875,NA,0.4,NA,0.242016456897416,0.068,0.09
"2464","Victoria Canal",9,2019,2,NA,0.118,0.05,7.7,3.7,196.2,24.9,7.1,NA,0.38,NA,0.0923084326493703,0.075,0.093
"2465","Victoria Canal",9,2020,4,126.666666666667,0.12,0.05,7.9175,10.5225,544.8,22.874,8.195,NA,0.4,NA,0.262719008217483,0.076,0.08
"2466","Victoria Canal",9,2021,2.25,NA,0.122,0.05,7.3125,2.5475,518.575,24.159,6.1525,NA,0.401,NA,0.249618522176496,0.095,0.099
"2467","Victoria Canal",9,2022,1.75,NA,0.0755,0.05,7.35,1.545,440,24.29,7.1,NA,0.233,NA,0.21078956911971,0.076,0.089
"2468","Victoria Canal",10,2016,2,NA,0.25,0.03,7.79333333333333,2.39666666666667,457.5,18.5133333333333,8.42333333333333,2.65,0.4,NA,0.219725101467881,0.08,0.08
"2469","Victoria Canal",10,2017,1.66666666666667,NA,0.465,0.02,7.715,1.8825,210.175,18.2675,9.0325,NA,0.3,NA,0.099042160879553,0.08,0.08
"2470","Victoria Canal",10,2018,2.75,NA,0.412666666666667,0.0333333333333333,7.764,1.39,497.14,18.7285,8.463,NA,0.266666666666667,NA,0.239183738868728,0.0934285714285714,0.0976666666666667
"2471","Victoria Canal",10,2019,2,162.5,0.2505,0.11,7.706,2.424,303.08,18.5228,8.885,NA,0.19,NA,0.144243443410895,0.087,0.078
"2472","Victoria Canal",10,2020,1.25,NA,0.17,0.05,7.635,1.72333333333333,466.075,18.17225,8.39,NA,0.3,NA,0.223696495834201,0.079,0.078
"2473","Victoria Canal",10,2021,1.75,158.333333333333,0.115,0.05,7.6625,1.4025,611.75,17.0755,8.64,NA,0.329,NA,0.295949428865041,0.073,0.071
"2474","Victoria Canal",10,2022,2,170,0.062,0.05,7.52,1.48,491,22.17,7.13,NA,0.195,NA,0.235939909630917,0.066,0.07
"2475","Victoria Canal",11,2016,2,NA,0.36,0.04,7.828,2.26,429.64,16.276,8.736,2.605,0.4,NA,0.205900254246416,0.08,0.1
"2476","Victoria Canal",11,2017,1,NA,0.662,0.06,7.516,1.172,247.06,14.631,8.548,NA,0.4,NA,0.116790277697456,0.086,0.088
"2477","Victoria Canal",11,2018,1.25,NA,0.4935,0.05,7.794,0.8875,470.4,13.6634,9.29,NA,0.2585,NA,0.225849868429778,0.0765,0.0805
"2478","Victoria Canal",11,2019,1.25,141.666666666667,0.45,0.13,7.535,1.1425,401.3,15.025,8.9375,NA,0.44,NA,0.192230859069419,0.17,0.11
"2479","Victoria Canal",11,2020,2,NA,0.32,0.05,7.555,0.925,520.7,14.9775,9.115,NA,0.309,NA,0.250650942211952,0.069,0.07
"2480","Victoria Canal",11,2021,1,NA,0.6095,0.052,7.38,0.97,482.525,15.0575,7.19,NA,0.432,NA,0.231783002795421,0.084,0.089
"2481","Victoria Canal",11,2022,1.75,176.666666666667,0.197,0.05,7.64,1.4575,533,13.57,9.25,NA,0.268,NA,0.256739414067691,0.076,0.086
"2482","Victoria Canal",12,2016,1,NA,0.58,0.08,7.74666666666667,1.02,505.333333333333,10.5,10.0366666666667,4.545,0.4,NA,0.243313644086521,0.06,0.07
"2483","Victoria Canal",12,2017,1,NA,0.536666666666667,0.0566666666666667,7.45333333333333,2.58,317.1,10.4666666666667,9.86333333333333,NA,0.433333333333333,NA,0.150720691029416,0.0666666666666667,0.0733333333333333
"2484","Victoria Canal",12,2018,1,NA,0.636,0.076,7.81,0.89,569,11.39,9.1,NA,0.434,NA,0.274627747782969,0.066,0.07
"2485","Victoria Canal",12,2019,1,NA,0.45,0.2,7.87,1.31,219.7,10.22,10.67,NA,0.18,NA,0.103603819022044,0.052,0.045
"2486","Victoria Canal",12,2020,1.33333333333333,NA,0.39,0.05,7.58333333333333,0.786666666666667,596,11.0043333333333,10.1733333333333,NA,0.3,NA,0.288131859423223,0.059,0.063
"2487","Victoria Canal",12,2021,1,NA,0.7375,0.05,7.67,0.68,582.675,11.1665,9.5925,NA,0.331,NA,0.281586104364196,0.08,0.082
"2488","Victoria Canal",12,2022,1,200,0.3895,0.05,7.55,0.865,627,10.19,10.19,NA,0.264,NA,0.303559460290804,0.062,0.073
"2489","West Suisun Bay",1,2016,1,72,0.49,0.16,7.9,1.48,29697,10.495,9.55,NA,0.6,NA,13.5280904261846,0.08,0.1
"2490","West Suisun Bay",1,2017,1,20,0.38,0.15,7.6,1.65,1492,9.45,10.625,NA,0.6,NA,0.423832950859869,0.07,0.18
"2491","West Suisun Bay",1,2018,1,76,0.45,0.2,7.67,1.435,25002,10.845,9.255,NA,0.3,NA,13.5380494349054,0.08,0.09
"2492","West Suisun Bay",1,2019,1,80,0.49,0.18,7.36,0.75,27561,10.73,9.19,NA,0.3,NA,16.9202168819147,0.087,0.09
"2493","West Suisun Bay",1,2020,1,64,0.45,0.24,7.78,2.035,24807,10.28,9.8,NA,0.52,NA,12.2331586135221,0.069,0.13
"2494","West Suisun Bay",1,2022,1,52,0.55,0.126,7.19,1.23,20720,10.555,9.415,NA,0.373,NA,9.87241425045691,0.085,0.104
"2495","West Suisun Bay",2,2016,1,52,0.5,0.16,7.82,1.59,21053,12.145,9.175,NA,0.5,NA,8.22100926149081,0.07,0.07
"2496","West Suisun Bay",2,2017,1,28,0.34,0.06,7.47,4.56,201,11.44,9.97,NA,0.3,NA,0.0946137688465689,0.07,0.12
"2497","West Suisun Bay",2,2018,1,84,0.51,0.16,7.75,1.895,24333,12.825,9.045,NA,0.3,NA,10.8006763004978,0.08,0.09
"2498","West Suisun Bay",2,2019,1,16,0.49,0.09,7.63,1.97,285,9.475,10.115,NA,0.6,NA,0.117561297859385,0.079,0.156
"2499","West Suisun Bay",2,2020,1,60,0.44,0.18,7.71,2.175,23642,11.72,9.645,NA,0.63,NA,10.9117442210299,0.073,0.12
"2500","West Suisun Bay",2,2022,1,84,0.455,0.109,7.59,1.115,29982,11.48,9.19,NA,0.262,NA,13.5950644145601,0.08,0.083
"2501","West Suisun Bay",3,2016,1,33.2,0.51,0.1,7.9,2.52,4766,14.36,8.8,NA,0.5,NA,2.6756534789166,0.07,0.08
"2502","West Suisun Bay",3,2017,1,36.6,0.335,0.06,7.46,3.80666666666667,889.5,13.56,9.91,NA,0.35,NA,0.42216251615787,0.06,0.075
"2503","West Suisun Bay",3,2018,1,38.4,0.49,0.13,7.85,2.4,9008.4,12.9933333333333,9.26,NA,0.3,NA,6.73346446626197,0.09,0.09
"2504","West Suisun Bay",3,2019,1,33.2,0.296666666666667,0.0766666666666667,7.81333333333333,2.9825,251.714285714286,12.43125,9.9425,NA,0.366666666666667,NA,0.117963690642491,0.0633333333333333,0.0766666666666667
"2505","West Suisun Bay",3,2020,1,53.3333333333333,0.37,0.22,7.62,1.78,11084.6666666667,13.6833333333333,8.65,NA,0.22,NA,6.69251664668809,0.079,0.14
"2506","West Suisun Bay",3,2021,1,63.3333333333333,0.485,0.131,7.85,3.17,20922,12.48,9.21,NA,0.251,NA,12.5473308143586,0.09,0.089
"2507","West Suisun Bay",3,2022,1,58,0.352,0.082,7.73,3.745,18257.3333333333,14.0625,9.605,NA,0.322,NA,9.93517372698292,0.078,0.08
"2508","West Suisun Bay",4,2016,1,41.6,0.19,0.08,7.92,3,9504.4,16.83,8.675,NA,0.4,NA,4.98970598169577,0.04,0.08
"2509","West Suisun Bay",4,2017,1,33,0.235,0.06,7.365,4.11333333333333,1010.33333333333,14.82,9.64333333333333,NA,0.3,NA,0.449427632808655,0.06,0.06
"2510","West Suisun Bay",4,2018,1,34.8,0.24,0.1,7.64,2.225,4593.8,15.43,9.375,NA,0.4,NA,2.13838627325477,0.05,0.07
"2511","West Suisun Bay",4,2019,1,47,0.189,0.0933333333333333,7.72333333333333,2.36,680.571428571429,16.74125,9.33,NA,0.249333333333333,NA,0.305494684902863,0.0556666666666667,0.07
"2512","West Suisun Bay",4,2021,1,76.6,0.394,0.107,7.93,3.23,15588.4,15.08,8.78,NA,0.329,NA,9.38236719273248,0.084,0.081
"2513","West Suisun Bay",4,2022,1,43.6,0.325,0.128,7.56,2.405,17077.2,15.92,8.425,NA,0.339,NA,10.0225271113755,0.092,0.123
"2514","West Suisun Bay",5,2016,1,36.6,0.21,0.12,7.87,1.7,14165.8,18.145,8.2,NA,0.6,NA,8.22639426607845,0.05,0.14
"2515","West Suisun Bay",5,2017,1,42.3333333333333,0.145,0.065,7.735,3.55,2106.33333333333,18.38,9.085,NA,0.2,NA,1.09702990160248,0.05,0.065
"2516","West Suisun Bay",5,2018,1,39.8,0.38,0.07,7.76,4.425,10744.8,17.6616666666667,8.93,NA,0.3,NA,5.47816099035904,0.08,0.08
"2517","West Suisun Bay",5,2019,1,36.8571428571429,0.173333333333333,0.06,8,2.225,1892.8,17.79375,9.2875,NA,0.2,NA,1.29232396190037,0.0546666666666667,0.0933333333333333
"2518","West Suisun Bay",5,2021,1,77.4,0.416,0.128,7.91,1.82,24270.2,17.116,8.31,NA,0.259,NA,14.7358007453338,0.101,0.1
"2519","West Suisun Bay",5,2022,1,30.4,0.344,0.104,7.8,4.065,19955.8,17.9033333333333,8.81,NA,0.326,NA,11.6929838768583,0.104,0.111
"2520","West Suisun Bay",6,2008,1,44.8888888888889,0.55,0.09,NA,3.24,17298.8888888889,20.046,7.9,7,0.5,NA,10.3432705462947,0.08,0.1
"2521","West Suisun Bay",6,2009,1,44.8888888888889,0.41,0.08,7.89,2.56,15436.4444444444,19.163,7.8,8,0.4,NA,9.09871998296532,0.08,0.12
"2522","West Suisun Bay",6,2010,1,33.5,0.29,0.09,7.96,3.695,8351,19.682,8.2,48.9333333333333,0.4,NA,4.00877251482099,0.06,0.08
"2523","West Suisun Bay",6,2011,1,41.1111111111111,0.195,0.05,7.645,4.47,1069,18.783,8.925,25.92,0.3,NA,0.508290119864532,0.04,0.08
"2524","West Suisun Bay",6,2012,1,40.125,0.46,0.08,7.89,2.88,18416.3333333333,19.8777777777778,7.8,19.875,0.4,NA,10.9112568183108,0.08,0.13
"2525","West Suisun Bay",6,2013,1,31.3333333333333,0.51,0.08,8,1.9,16920.4444444444,19.7555555555556,8,50.525,0.5,NA,9.95371966725262,0.09,0.14
"2526","West Suisun Bay",6,2014,1,33.6666666666667,0.57,0.06,8,2.3,23888.7777777778,20.073,7.9,25.025,1.1,NA,14.820071020883,0.1,0.16
"2527","West Suisun Bay",6,2015,1,52.2727272727273,0.56,0.09,7.8,2.44,22608.2222222222,21.0818181818182,7.5,29.3666666666667,0.6,NA,13.6329006344978,0.1,0.15
"2528","West Suisun Bay",6,2016,1,46.7777777777778,0.19,0.1,7.9,3.395,19449.3333333333,20.35,8.31,15.3,0.7,NA,11.4895325611117,0.04,0.14
