LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Dissolved Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Total Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Total Organic Carbon,7440-44-0,1.7,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Pheophytin a,0,0.75,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Total Phosphorus,7723-14-0,0.033,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Dissolved Potassium,7440-09-7,1.2,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Dissolved Silica (SiO2),14808-60-7,15.9,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Dissolved Sodium,7440-23-5,6.79,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Total Dissolved Solids,0,82,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Total Suspended Solids,0,6.4,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Dissolved Sulfate,14808-79-8,3.4,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Total Kjeldahl Nitrogen,TKN,<0.1,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Field Specific Conductance,0, 136.8,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Field Dissolved Oxygen,0, 8.45,0.1,mg/L,EPA 360.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Field pH,0, 7.79,0.1,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Field Water Temperature,0, 21.2,0.1,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,C0922B0801,09/15/2022 09:10,Field Turbidity,0, 1.9,0.1,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Alkalinity,471-34-1,91.5,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Alkalinity,471-34-1,92.5,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Boron,7440-42-8,0.117,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Calcium,7440-70-2,13.1,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Chloride,16887-00-6,25.4,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Chlorophyll a,479-61-8,1.19,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Specific Conductance,0,326,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Specific Conductance,0,326,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Hardness,0,53,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Magnesium,7439-95-4,4.84,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Nitrate + Nitrite,NO3+NO2,1.82,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Matrix Spike
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved ortho-Phosphate,14265-44-2,1.39,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,pH,0,7.55,0.1,pH Units,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Pheophytin a,0,1.21,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Phosphorus,7723-14-0,1.42,0.1,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Potassium,7440-09-7,6.65,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Silica (SiO2),14808-60-7,16.4,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Sodium,7440-23-5,41.6,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Dissolved Solids,0,192,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Dissolved Solids,0,194,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Suspended Solids,0,8.6,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Dissolved Sulfate,14808-79-8,12.4,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Total Kjeldahl Nitrogen,TKN,0.558,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Field Specific Conductance,0, 324.5,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Field Dissolved Oxygen,0, 3.58,0.1,mg/L,EPA 360.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Field pH,0, 6.64,0.1,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Field Water Temperature,0, 20.1,0.1,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Natomas East Main Drainage Canal @ El Camino Rd,NEMDC @ ElCamino Rd,A0V83671280,C0922B0802,09/15/2022 10:00,Field Turbidity,0, 5.7,0.1,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Total Alkalinity,471-34-1,24.5,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Calcium,7440-70-2,5.95,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Chloride,16887-00-6,1.87,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Chlorophyll a,479-61-8,0.83,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Specific Conductance,0,57.8,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Hardness,0,22,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Magnesium,7439-95-4,1.74,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Nitrate + Nitrite,NO3+NO2,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Organic Carbon,7440-44-0,1.9,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Total Organic Carbon,7440-44-0,1.8,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved ortho-Phosphate,14265-44-2,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Pheophytin a,0,1.02,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Total Phosphorus,7723-14-0,0.012,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Potassium,7440-09-7,0.614,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Silica (SiO2),14808-60-7,10,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Sodium,7440-23-5,2.34,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Total Dissolved Solids,0,39,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Total Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Dissolved Sulfate,14808-79-8,1.95,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Total Kjeldahl Nitrogen,TKN,<0.1,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Field Specific Conductance,0, 62.3,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Field Dissolved Oxygen,0, 8.87,0.1,mg/L,EPA 360.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Field pH,0, 7.56,0.1,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Field Water Temperature,0, 19.1,0.1,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
American River at Water Treatment Plant,AMERICAN,A0714010,C0922B0803,09/15/2022 11:40,Field Turbidity,0, 0.5,0.1,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Ammonia,7664-41-7,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Bromide,24959-67-9,0.32,0.25,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Chloride,16887-00-6,103.95,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Chlorophyll a,479-61-8,1.83,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Nitrate + Nitrite,NO3+NO2,0.14,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Nitrate,14797-55-8,0.5,0.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Organic Carbon,7440-44-0,3.3,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Total Organic Carbon,7440-44-0,3.3,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved ortho-Phosphate,14265-44-2,0.129,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Pheophytin a,0,8.5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Total Phosphorus,7723-14-0,0.129,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Dissolved Sulfate,14808-79-8,25,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Total Kjeldahl Nitrogen,TKN,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Field Specific Conductance,0, 547.7,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0920B0678,09/16/2020 12:00,Field Turbidity,0, 2.92,,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Dissolved Bromide,24959-67-9,0.203,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Dissolved Chloride,16887-00-6,69,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Chlorophyll a,479-61-8,3.06,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Dissolved Nitrate,14797-55-8,1.33,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Dissolved Organic Carbon,7440-44-0,2.9,0.5,mg/L as C,EPA 415.3 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Total Organic Carbon,7440-44-0,2.9,0.5,mg/L as C,EPA 415.3 (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Pheophytin a,0,4.35,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Dissolved Sulfate,14808-79-8,29.1,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Field Specific Conductance,0, 191,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0919B0932,09/17/2019 11:00,Field Turbidity,0, 1.26,,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,C0919B0869,09/17/2019 12:43,Dissolved Bromide,24959-67-9,0.05,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,River Grab,
C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,C0919B0869,09/17/2019 12:43,Dissolved Chloride,16887-00-6,15,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,River Grab,
